group_id,type,facts,rules,questions,answers,equiv_laws_used
d028a858-0900-4a51-9704-9b6da906fcb2,hard_mixed_generate_mixed_tftt,Frank is purple or orange | Frank is young,If someone is purple then they are cold. | If someone is orange then they are cold. | If someone is young then they are cold. | If someone is young then they are nice. | If someone is brave then they are rough.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | F | T | T,
d028a858-0900-4a51-9704-9b6da906fcb2,variant2,Frank is green or orange,If someone is green then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | T | T | F,
d028a858-0900-4a51-9704-9b6da906fcb2,variant3,Frank is green or orange | Frank is not cold,If someone is green then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,F | F | F | F,
3354cf97-7fd3-4480-90de-ceb459b1021a,base_positive,Frank is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | T | T | T,
3354cf97-7fd3-4480-90de-ceb459b1021a,base_negative,Frank is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is not cold. | Q2: Frank is not rough. | Q3: Frank is brave. | Q4: Frank is purple.,F | F | F | F,
3354cf97-7fd3-4480-90de-ceb459b1021a,hard_mixed_generate_mixed_ttff,Frank is blue or purple,If someone is blue then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. | If someone is tall then they are warm.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | T | F | F,
3354cf97-7fd3-4480-90de-ceb459b1021a,variant2,Frank is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | F | F | F,
3354cf97-7fd3-4480-90de-ceb459b1021a,variant3,Frank is yellow or green | Frank is not cold,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,F | F | F | F,
cc70401e-7f89-4194-927f-4538cee0ef4c,base_positive,Frank is yellow or orange,If someone is yellow then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | T | T | T,
cc70401e-7f89-4194-927f-4538cee0ef4c,base_negative,Frank is yellow or orange,If someone is yellow then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is not cold. | Q2: Frank is not rough. | Q3: Frank is tall. | Q4: Frank is red.,F | F | F | F,
cc70401e-7f89-4194-927f-4538cee0ef4c,hard_mixed_generate_mixed_tftt,Frank is green or red | Frank is young,If someone is green then they are cold. | If someone is red then they are cold. | If someone is young then they are cold. | If someone is young then they are nice. | If someone is brave then they are rough.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | F | T | T,
cc70401e-7f89-4194-927f-4538cee0ef4c,variant2,Frank is yellow or orange,If someone is yellow then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,T | T | T | F,
cc70401e-7f89-4194-927f-4538cee0ef4c,variant3,Frank is yellow or orange | Frank is not rough,If someone is yellow then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold. | Q2: Frank is rough. | Q3: Frank is young. | Q4: Frank is nice.,F | F | F | F,
92ece5de-752d-4598-956c-14b386daa7c9,base_positive,Bob is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,T | T | T | T,
92ece5de-752d-4598-956c-14b386daa7c9,base_negative,Bob is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is not cold. | Q2: Bob is not rough. | Q3: Bob is funny. | Q4: Bob is orange.,F | F | F | F,
92ece5de-752d-4598-956c-14b386daa7c9,hard_mixed_generate_mixed_fftt,Bob is young,If someone is young then they are nice. | If someone is green then they are cold. | If someone is cold then they are rough.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,F | F | T | T,
92ece5de-752d-4598-956c-14b386daa7c9,variant2,Bob is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,T | T | T | F,
92ece5de-752d-4598-956c-14b386daa7c9,variant3,Bob is red or yellow | Bob is not rough,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,F | F | F | F,
078a40e2-5468-4ef8-adbd-7846851b0c76,base_positive,Ivan is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Ivan is cold. | Q2: Ivan is rough. | Q3: Ivan is young. | Q4: Ivan is nice.,T | T | T | T,
078a40e2-5468-4ef8-adbd-7846851b0c76,base_negative,Ivan is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Ivan is not cold. | Q2: Ivan is not rough. | Q3: Ivan is sad. | Q4: Ivan is purple.,F | F | F | F,
078a40e2-5468-4ef8-adbd-7846851b0c76,hard_mixed_generate_mixed_tttf,Ivan is purple or orange,If someone is purple then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is kind then they are nice.,Q1: Ivan is cold. | Q2: Ivan is rough. | Q3: Ivan is young. | Q4: Ivan is nice.,T | T | T | F,
078a40e2-5468-4ef8-adbd-7846851b0c76,variant2,Ivan is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Ivan is cold. | Q2: Ivan is rough. | Q3: Ivan is young. | Q4: Ivan is nice.,T | T | T | F,
078a40e2-5468-4ef8-adbd-7846851b0c76,variant3,Ivan is red or blue | Ivan is not cold,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Ivan is cold. | Q2: Ivan is rough. | Q3: Ivan is young. | Q4: Ivan is nice.,F | F | F | F,
dd532059-b5e5-48b6-a55d-10527b543fc7,base_positive,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold. | Q2: David is rough. | Q3: David is young. | Q4: David is nice.,T | T | T | T,
dd532059-b5e5-48b6-a55d-10527b543fc7,base_negative,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is not cold. | Q2: David is not rough. | Q3: David is funny. | Q4: David is orange.,F | F | F | F,
dd532059-b5e5-48b6-a55d-10527b543fc7,hard_mixed_generate_mixed_tttf,David is purple or green,If someone is purple then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is kind then they are nice.,Q1: David is cold. | Q2: David is rough. | Q3: David is young. | Q4: David is nice.,T | T | T | F,
dd532059-b5e5-48b6-a55d-10527b543fc7,variant2,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: David is cold. | Q2: David is rough. | Q3: David is young. | Q4: David is nice.,T | T | T | F,
dd532059-b5e5-48b6-a55d-10527b543fc7,variant3,David is red or green | David is not rough,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold. | Q2: David is rough. | Q3: David is young. | Q4: David is nice.,F | F | F | F,
a97addac-bb5b-49eb-959f-c3e72c030c3a,base_positive,Nancy is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,T | T | T | T,
a97addac-bb5b-49eb-959f-c3e72c030c3a,base_negative,Nancy is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is not cold. | Q2: Nancy is not rough. | Q3: Nancy is funny. | Q4: Nancy is yellow.,F | F | F | F,
a97addac-bb5b-49eb-959f-c3e72c030c3a,hard_mixed_generate_mixed_fttt,Nancy is not cold,If someone is not cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. | If someone is yellow then they are cold. | If someone is red then they are cold.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,F | T | T | T,
a97addac-bb5b-49eb-959f-c3e72c030c3a,variant2,Nancy is red or blue,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,T | T | F | F,
a97addac-bb5b-49eb-959f-c3e72c030c3a,variant3,Nancy is red or blue | Nancy is not rough,If someone is red then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,F | F | F | F,
5fec2eb4-b41a-4dde-a604-df8751be4e88,base_positive,Claire is blue or red,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold. | Q2: Claire is rough. | Q3: Claire is young. | Q4: Claire is nice.,T | T | T | T,
5fec2eb4-b41a-4dde-a604-df8751be4e88,base_negative,Claire is blue or red,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is not cold. | Q2: Claire is not rough. | Q3: Claire is brave. | Q4: Claire is green.,F | F | F | F,
5fec2eb4-b41a-4dde-a604-df8751be4e88,hard_mixed_generate_mixed_fttt,Claire is not cold,If someone is not cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. | If someone is blue then they are cold. | If someone is purple then they are cold.,Q1: Claire is cold. | Q2: Claire is rough. | Q3: Claire is young. | Q4: Claire is nice.,F | T | T | T,
5fec2eb4-b41a-4dde-a604-df8751be4e88,variant2,Claire is blue or red,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold. | Q2: Claire is rough. | Q3: Claire is young. | Q4: Claire is nice.,T | F | F | F,
5fec2eb4-b41a-4dde-a604-df8751be4e88,variant3,Claire is blue or red | Claire is not cold,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold. | Q2: Claire is rough. | Q3: Claire is young. | Q4: Claire is nice.,F | F | F | F,
f16569e0-7a17-45cf-939a-71f13afd71f6,base_positive,Mike is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,T | T | T | T,
f16569e0-7a17-45cf-939a-71f13afd71f6,base_negative,Mike is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is not cold. | Q2: Mike is not rough. | Q3: Mike is sad. | Q4: Mike is purple.,F | F | F | F,
f16569e0-7a17-45cf-939a-71f13afd71f6,hard_mixed_generate_mixed_tftt,Mike is blue or red | Mike is young,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is young then they are cold. | If someone is young then they are nice. | If someone is brave then they are rough.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,T | F | T | T,
f16569e0-7a17-45cf-939a-71f13afd71f6,variant2,Mike is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,T | F | F | F,
f16569e0-7a17-45cf-939a-71f13afd71f6,variant3,Mike is red or yellow | Mike is not rough,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,F | F | F | F,
1e813254-9783-45dc-876b-077aa354a7ba,base_positive,Linda is blue or purple,If someone is blue then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Linda is cold. | Q2: Linda is rough. | Q3: Linda is young. | Q4: Linda is nice.,T | T | T | T,
1e813254-9783-45dc-876b-077aa354a7ba,base_negative,Linda is blue or purple,If someone is blue then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Linda is not cold. | Q2: Linda is not rough. | Q3: Linda is sad. | Q4: Linda is red.,F | F | F | F,
1e813254-9783-45dc-876b-077aa354a7ba,hard_mixed_generate_mixed_fftt,Linda is young,If someone is young then they are nice. | If someone is red then they are cold. | If someone is cold then they are rough.,Q1: Linda is cold. | Q2: Linda is rough. | Q3: Linda is young. | Q4: Linda is nice.,F | F | T | T,
1e813254-9783-45dc-876b-077aa354a7ba,variant2,Linda is blue or purple,If someone is blue then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Linda is cold. | Q2: Linda is rough. | Q3: Linda is young. | Q4: Linda is nice.,T | T | F | F,
1e813254-9783-45dc-876b-077aa354a7ba,variant3,Linda is blue or purple | Linda is not nice,If someone is blue then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Linda is cold. | Q2: Linda is rough. | Q3: Linda is young. | Q4: Linda is nice.,F | F | F | F,
61b10cea-4e4e-44e5-bcc9-b257b864502c,base_positive,Bob is purple or green,If someone is purple then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,T | T | T | T,
61b10cea-4e4e-44e5-bcc9-b257b864502c,base_negative,Bob is purple or green,If someone is purple then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is not cold. | Q2: Bob is not rough. | Q3: Bob is brave. | Q4: Bob is orange.,F | F | F | F,
61b10cea-4e4e-44e5-bcc9-b257b864502c,hard_mixed_generate_mixed_tftt,Bob is purple or blue | Bob is young,If someone is purple then they are cold. | If someone is blue then they are cold. | If someone is young then they are cold. | If someone is young then they are nice. | If someone is brave then they are rough.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,T | F | T | T,
61b10cea-4e4e-44e5-bcc9-b257b864502c,variant2,Bob is purple or green,If someone is purple then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,T | T | T | F,
61b10cea-4e4e-44e5-bcc9-b257b864502c,variant3,Bob is purple or green | Bob is not rough,If someone is purple then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold. | Q2: Bob is rough. | Q3: Bob is young. | Q4: Bob is nice.,F | F | F | F,
60730970-72f4-4adf-9e71-472a338b81a1,base_positive,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold. | Q2: Helen is rough. | Q3: Helen is young. | Q4: Helen is nice.,T | T | T | T,
60730970-72f4-4adf-9e71-472a338b81a1,base_negative,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is not cold. | Q2: Helen is not rough. | Q3: Helen is happy. | Q4: Helen is red.,F | F | F | F,
60730970-72f4-4adf-9e71-472a338b81a1,hard_mixed_generate_mixed_ttff,Helen is blue or orange,If someone is blue then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. | If someone is tall then they are warm.,Q1: Helen is cold. | Q2: Helen is rough. | Q3: Helen is young. | Q4: Helen is nice.,T | T | F | F,
60730970-72f4-4adf-9e71-472a338b81a1,variant2,Helen is blue or yellow,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Helen is cold. | Q2: Helen is rough. | Q3: Helen is young. | Q4: Helen is nice.,T | T | T | F,
60730970-72f4-4adf-9e71-472a338b81a1,variant3,Helen is blue or yellow | Helen is not cold,If someone is blue then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold. | Q2: Helen is rough. | Q3: Helen is young. | Q4: Helen is nice.,F | F | F | F,
c74163e8-4a8b-4f5a-8a8a-06bdedc25718,base_positive,Grace is yellow or purple,If someone is yellow then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold. | Q2: Grace is rough. | Q3: Grace is young. | Q4: Grace is nice.,T | T | T | T,
c74163e8-4a8b-4f5a-8a8a-06bdedc25718,base_negative,Grace is yellow or purple,If someone is yellow then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is not cold. | Q2: Grace is not rough. | Q3: Grace is kind. | Q4: Grace is green.,F | F | F | F,
c74163e8-4a8b-4f5a-8a8a-06bdedc25718,hard_mixed_generate_mixed_fttt,Grace is not cold,If someone is not cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. | If someone is blue then they are cold. | If someone is green then they are cold.,Q1: Grace is cold. | Q2: Grace is rough. | Q3: Grace is young. | Q4: Grace is nice.,F | T | T | T,
c74163e8-4a8b-4f5a-8a8a-06bdedc25718,variant2,Grace is yellow or purple,If someone is yellow then they are cold. | If someone is purple then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold. | Q2: Grace is rough. | Q3: Grace is young. | Q4: Grace is nice.,T | F | F | F,
c74163e8-4a8b-4f5a-8a8a-06bdedc25718,variant3,Grace is yellow or purple | Grace is not rough,If someone is yellow then they are cold. | If someone is purple then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold. | Q2: Grace is rough. | Q3: Grace is young. | Q4: Grace is nice.,F | F | F | F,
8cf83f37-59d9-4223-80cb-4266f972e814,base_positive,Julia is orange or blue,If someone is orange then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Julia is cold. | Q2: Julia is rough. | Q3: Julia is young. | Q4: Julia is nice.,T | T | T | T,
8cf83f37-59d9-4223-80cb-4266f972e814,base_negative,Julia is orange or blue,If someone is orange then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Julia is not cold. | Q2: Julia is not rough. | Q3: Julia is kind. | Q4: Julia is purple.,F | F | F | F,
8cf83f37-59d9-4223-80cb-4266f972e814,hard_mixed_generate_mixed_fttt,Julia is not cold,If someone is not cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. | If someone is purple then they are cold. | If someone is green then they are cold.,Q1: Julia is cold. | Q2: Julia is rough. | Q3: Julia is young. | Q4: Julia is nice.,F | T | T | T,
8cf83f37-59d9-4223-80cb-4266f972e814,variant2,Julia is orange or blue,If someone is orange then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Julia is cold. | Q2: Julia is rough. | Q3: Julia is young. | Q4: Julia is nice.,T | T | T | F,
8cf83f37-59d9-4223-80cb-4266f972e814,variant3,Julia is orange or blue | Julia is not nice,If someone is orange then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Julia is cold. | Q2: Julia is rough. | Q3: Julia is young. | Q4: Julia is nice.,F | F | F | F,
2901788e-e192-4e65-8208-5e91224a8c94,base_positive,Mike is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,T | T | T | T,
2901788e-e192-4e65-8208-5e91224a8c94,base_negative,Mike is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is not cold. | Q2: Mike is not rough. | Q3: Mike is tall. | Q4: Mike is blue.,F | F | F | F,
2901788e-e192-4e65-8208-5e91224a8c94,hard_mixed_generate_mixed_tftt,Mike is yellow or orange | Mike is young,If someone is yellow then they are cold. | If someone is orange then they are cold. | If someone is young then they are cold. | If someone is young then they are nice. | If someone is brave then they are rough.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,T | F | T | T,
2901788e-e192-4e65-8208-5e91224a8c94,variant2,Mike is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,T | T | F | F,
2901788e-e192-4e65-8208-5e91224a8c94,variant3,Mike is red or green | Mike is not rough,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Mike is cold. | Q2: Mike is rough. | Q3: Mike is young. | Q4: Mike is nice.,F | F | F | F,
d8a96887-e85a-4725-9190-a9d331c6c19b,base_positive,Nancy is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,T | T | T | T,
d8a96887-e85a-4725-9190-a9d331c6c19b,base_negative,Nancy is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is not cold. | Q2: Nancy is not rough. | Q3: Nancy is kind. | Q4: Nancy is red.,F | F | F | F,
d8a96887-e85a-4725-9190-a9d331c6c19b,hard_mixed_generate_mixed_fftt,Nancy is young,If someone is young then they are nice. | If someone is purple then they are cold. | If someone is cold then they are rough.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,F | F | T | T,
d8a96887-e85a-4725-9190-a9d331c6c19b,variant2,Nancy is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,T | T | T | F,
d8a96887-e85a-4725-9190-a9d331c6c19b,variant3,Nancy is green or yellow | Nancy is not cold,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,F | F | F | F,
c9c8cdb8-7219-45b7-86e5-df1418bde8b0,base_positive,Nancy is blue or orange,If someone is blue then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is cold. | Q2: Nancy is rough. | Q3: Nancy is young. | Q4: Nancy is nice.,T | T | T | T,
c9c8cdb8-7219-45b7-86e5-df1418bde8b0,base_negative,Nancy is blue or orange,If someone is blue then they are cold. | If someone is orange then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Nancy is not cold. | Q2: Nancy is not rough. | Q3: Nancy is tall. | Q4: Nancy is red.,F | F | F | F,
